"Customer ID","Fictional Surname","Age","Gender","Years at address","Employment status","Country","Current debt","Postcode","Income","Own home","CCJs","Loan amount","Outcome"
"602326","Brain","54","M","33","Self Employed","UK","2910","PO22 7LJ","38000","Own","1","1304","Paid"
"1087165","Ahmat","57","M","9","Self Employed","UK","620","PO32 6FE","23000","Own","0","10805","Paid"
"915546","Turner","40","F","14","Self Employed","UK","270","PR8 1JP","44000","Mortgage","1","19351","Paid"
"1050020","Kissenger","39","M","12","Self Employed","UK","50","RM14 2AE","17000","Own","0","8128","Paid"
"611043","Cosby","46","F","2","Employed","UK","1370","SA73 1HA","43000","Mortgage","0","7750","Defaulted"
"993790","O,sullivan","67","F","37","Self Employed","UK","1590","SE28 0BN","38000","Own","1","19438","Paid"
"919904","Ward","43","M","25","Self Employed","UK","1150","SE5 9HG","42500","Own","0","6940","Paid"
"822367","Carney","49","M","30","Employed","UK","2740","SM1 4PF","34500","Mortgage","3","21270","Paid"
"753862","Etherson","51","M","31","Unemployed","UK","40","SM4 4EF","54000","Own","0","36942","Paid"
"781131","Barrett","51","F","21","Employed","UK","4770","SW14 8RY","34000","Rent","0","2137","Paid"
"814336","Crowe","78","M","36","Self Employed","UK","7020","TA15 6XG","49500","Own","2","48566","Defaulted"
"864602","Moorhouse","42","F","12","Self Employed","UK","1300","TF7 5UJ","24500","Own","0","2201","Paid"
"626098","Chris","36","M","10","Employed","UK","180","TN14 6DQ","53500","Mortgage","1","4623","Paid"
"591505","Landucci","87","M","59","Employed","UK","470","TN14 7SG","11500","Own","1","6657","Paid"
"931202","Bowran","72","M","30","Self Employed","UK","8680","TN16 1TH","14000","Mortgage","1","10197","Defaulted"
"937689","Higginbottom","17","F","1","Self Employed","UK","1840","TN21 0TL","41000","Mortgage","1","8011","Paid"
"631119","Symes","75","M","46","Self Employed","UK","480","TN22 3SR","43500","Own","1","5327","Paid"
"584719","Orton","86","F","11","Unemployed","UK","0","TN26 3HP","46500","Own","1","28529","Defaulted"
"660649","Rimmer","60","M","28","Self Employed","UK","7950","TS21 3NS","54000","Own","0","42580","Paid"
"853707","Sambrook","58","M","8","Self Employed","UK","0","TW7 6QD","54000","Own","0","10925","Paid"
"1020111","Yosuf","24","M","6","Unemployed","UK","7400","TW9 4BZ","40000","Mortgage","0","36288","Paid"
"665934","Tomkins","76","F","29","Self Employed","UK","4380","UB10 8DT","40000","Own","0","31774","Paid"
"848677","Pugh","46","F","19","Unemployed","UK","8240","W5 3XH","18500","Mortgage","0","5857","Defaulted"
"848349","Henderson","64","F","10","Self Employed","UK","7890","WA4 6RP","39500","Own","2","37621","Defaulted"
"959559","Bulbul","70","M","52","Self Employed","UK","420","AB10 6HT","32500","Rent","1","18067","Paid"
"691212","Wayman","20","F","1","Unemployed","UK","3100","AB56 1BH","23000","Mortgage","0","3507","Defaulted"
"758770","Green","79","F","3","Unemployed","UK","2310","AL2 3AT","14000","Own","0","2657","Defaulted"
"1015506","Walker","76","M","41","Employed","UK","5590","AL5 2DN","24000","Rent","2","18252","Defaulted"
"589294","MacKingtosh","41","F","12","Self Employed","UK","2160","AL7 4SA","35000","Own","3","23050","Defaulted"
"645579","Neveu","72","M","16","Self Employed","UK","2170","B14 6AB","50000","Mortgage","3","21827","Defaulted"
"593616","Shore","87","F","15","Self Employed","UK","450","B29 7JH","51000","Rent","0","39113","Paid"
"1088454","Robinson","29","M","2","Retired","UK","550","B72 1LH","40500","Rent","2","22719","Defaulted"
"860301","Probert","45","F","2","Unemployed","UK","180","B97 5YS","54000","Rent","1","36127","Paid"
"616456","Wishart","71","F","6","Self Employed","UK","3880","BA1 5EX","37500","Mortgage","0","31668","Paid"
"1080752","Mellor","79","F","26","Self Employed","UK","10","BA22 7NT","41500","Own","1","26530","Paid"
"1024172","Griggs","28","M","6","Self Employed","UK","570","BD23 1BX","23500","Own","3","6687","Defaulted"
"813733","Augustin","66","F","4","Self Employed","UK","230","BD9 4JZ","37500","Mortgage","0","26033","Paid"
"1015995","Scholey","69","M","29","Self Employed","UK","1550","BH13 7JR","53500","Rent","0","43534","Paid"
"1028071","Purdy","23","M","5","Self Employed","UK","5240","BL1 3LY","36500","Own","1","18730","Paid"
"567588","Pollard","53","M","29","Self Employed","UK","2630","BN1 2PS","43000","Own","1","20314","Defaulted"
"630794","Rashid","26","M","8","Self Employed","UK","1700","BN1 5GD","35500","Own","1","4347","Paid"
"1015987","Callanan","74","M","40","Self Employed","UK","2320","BN2 1QA","50500","Mortgage","2","34375","Defaulted"
"609264","Gurung","30","M","4","Employed","UK","3630","BN25 3UL","18000","Rent","0","12513","Defaulted"
"946922","Paris","49","M","17","Self Employed","UK","9810","BN27 1SU","27500","Mortgage","0","14005","Defaulted"
"805304","Tipper","63","F","6","Employed","UK","110","BN27 3XG","46500","Own","2","41485","Paid"
"883117","Walsh","87","M","6","Employed","UK","740","BN3 1PJ","32000","Own","0","4384","Paid"
"570682","Scarfe","59","F","18","Unemployed","UK","3420","BN3 3AB","37000","Own","0","36825","Defaulted"
"1003049","Churms","75","F","12","Unemployed","UK","4560","BN44 3LF","21000","Own","1","8726","Paid"
"901553","Salisbury","71","M","38","Self Employed","UK","1660","BR1 2PL","51000","Own","0","50099","Paid"
"811754","Salisbury","46","M","11","Unemployed","UK","7310","BR2 0JJ","38500","Own","0","11225","Paid"
"632114","Saunderson","44","F","22","Unemployed","UK","1230","BR2 0TT","39000","Own","0","11204","Paid"
"739567","Herd","70","M","50","Employed","UK","1280","BR3 3AP","31000","Mortgage","0","6432","Paid"
"902100","Prior","83","F","53","Unemployed","UK","9780","BS16 5RW","9000","Own","2","8351","Defaulted"
"650086","J Rodden","33","M","8","Self Employed","UK","850","BS21 6TL","52000","Mortgage","0","152","Defaulted"
"598530","Lawson","39","F","3","Unemployed","UK","6490","BS40 5HJ","40500","Mortgage","1","6793","Paid"
"1021660","Ruffle","72","F","27","Self Employed","UK","0","BS6 7XP","45500","Mortgage","3","26704","Defaulted"
"1003851","Rogers","29","M","1","Unemployed","UK","2860","BS8 4PH","44500","Mortgage","3","35453","Defaulted"
"677808","O Meara","79","M","21","Self Employed","UK","740","BS9 2RQ","52500","Rent","0","30452","Paid"
"1097688","Nesbit","72","F","13","Unemployed","UK","2640","CA27 0DE","35000","Mortgage","2","20278","Defaulted"
"917287","Green","29","M","11","Employed","UK","1230","CB2 5HE","41500","Mortgage","3","1515","Defaulted"
"922047","Adams","78","M","56","Self Employed","UK","70","CB6 3AZ","53000","Mortgage","1","8145","Paid"
"923028","Topps","20","F","1","Self Employed","UK","0","CF5 5DN","20000","Own","0","14659","Paid"
"1017387","Hagan-Aboagye","47","M","17","Self Employed","UK","710","CF64 3JD","33000","Own","1","30153","Paid"
"793695","Henderson","88","M","24","Self Employed","UK","2390","CF64 3JG","25000","Own","2","15286","Defaulted"
"569978","Worthington","21","M","2","Self Employed","UK","1210","CH63 3EZ","45500","Rent","1","4196","Paid"
"574384","Richardson","22","M","1","Self Employed","UK","0","CH64 9UZ","54000","Mortgage","0","32097","Paid"
"1082248","Moore","82","F","2","Self Employed","UK","330","CM15 8LF","31500","Own","3","11183","Defaulted"
"628607","Willsmore","80","M","37","Unemployed","UK","3830","CM16 7DZ","16000","Own","0","1785","Paid"
"987924","Barker","38","M","14","Employed","UK","2690","CM3 4BG","54000","Own","0","45634","Paid"
"967323","Awora","56","F","1","Self Employed","UK","7820","CM7 3JU","30000","Own","2","15450","Defaulted"
"647281","Clapp","68","F","9","Unemployed","UK","9460","CO10 5NZ","32500","Mortgage","2","12945","Defaulted"
"764651","Garner","82","M","18","Employed","UK","320","CO6 4JL","18500","Mortgage","0","3519","Paid"
"739989","Kiff","18","F","1","Unemployed","UK","90","CR8 4DW","40000","Mortgage","0","37003","Defaulted"
"563863","Sykes","35","M","10","Unemployed","UK","4140","CT14 7LX","40000","Rent","1","25144","Paid"
"640166","Campbell","42","M","2","Unemployed","UK","1940","CT19 4DD","49000","Own","0","34231","Paid"
"848672","Goodbrand","41","F","2","Self Employed","UK","2380","CT21 5HH","38000","Own","2","11769","Defaulted"
"1004748","Watson","82","F","45","Self Employed","UK","2510","CV34 6PT","38500","Rent","3","14592","Defaulted"
"757704","Scott","70","M","11","Self Employed","UK","3850","CV37 6YW","31500","Mortgage","0","8931","Defaulted"
"1082749","Starkey","50","M","4","Self Employed","UK","3160","CV37 7EU","36500","Own","1","22473","Paid"
"1080895","Torrance","78","F","58","Unemployed","UK","830","CV8 1RJ","31500","Own","3","30069","Defaulted"
"971656","Robinson","76","M","5","Self Employed","UK","4180","CW5 5GG","37500","Own","1","23225","Paid"
"825236","Godleman","70","M","42","Self Employed","UK","6590","CW6 0DP","31000","Mortgage","0","15605","Paid"
"575730","Beckford","43","F","10","Self Employed","UK","3330","DD2 2DY","21000","Own","0","7461","Paid"
"877906","Johnston","57","M","22","Self Employed","UK","6550","DD9 6LF","54500","Own","0","520","Paid"
"684481","Bagley","67","M","45","Self Employed","UK","830","DE1 2SQ","24000","Own","0","16783","Paid"
"998494","Koh","87","M","34","Unemployed","UK","4500","DG3 4GZ","44000","Own","0","7086","Paid"
"1075998","Pearson","37","M","9","Unemployed","UK","6320","DL2 3RS","46500","Own","2","26609","Defaulted"
"624217","Windsor","45","F","11","Unemployed","UK","0","DN20 9AX","38000","Rent","1","26773","Paid"
"768186","Thomas","28","M","11","Self Employed","UK","9130","DN5 0LJ","42500","Rent","0","33214","Paid"
"806461","Imoru","40","M","12","Unemployed","UK","4260","DT10 1DN","47000","Mortgage","1","88","Paid"
"974471","Dawson","46","F","21","Unemployed","UK","660","DT11 8HT","41000","Mortgage","0","3197","Paid"
"1044602","Young","52","M","31","Self Employed","UK","1610","DY8 2JZ","52500","Rent","1","35593","Paid"
"788133","Robson","26","M","7","Self Employed","UK","4060","EH10 4HU","25000","Own","2","10139","Defaulted"
"591285","Smith","36","M","15","Unemployed","UK","120","EH15 2QU","39000","Rent","1","3377","Paid"
"909712","Dowling","88","F","17","Employed","UK","490","EH39 4RG","38500","Mortgage","3","31280","Defaulted"
"736022","Ryan","20","M","2","Unemployed","UK","40","EH48 2EF","46000","Mortgage","3","11651","Defaulted"
"929067","Hurst","23","F","6","Unemployed","UK","1970","EN11 0RH","53000","Own","1","20987","Paid"
"823783","Kelly","55","M","19","Self Employed","UK","200","EN2 7DT","44000","Mortgage","0","775","Paid"
"1070780","Stott","73","F","7","Employed","UK","550","EN4 9QA","36500","Mortgage","2","9288","Defaulted"
"828885","McAlister","62","M","32","Self Employed","UK","1400","EN5 2PD","33500","Own","2","22320","Paid"
"1011094","Bute","45","F","11","Unemployed","UK","710","EX10 0DU","52500","Own","0","33605","Paid"
"842533","Jones","63","F","39","Employed","UK","110","EX10 0SB","11000","Mortgage","3","6309","Defaulted"
"709603","Doocey","56","M","6","Unemployed","UK","2130","EX13 7BN","51000","Own","0","34435","Paid"
"709763","Geffery","86","F","43","Employed","UK","1470","EX2 4TR","43000","Own","1","8641","Paid"
"1035574","Buenavides","85","M","10","Self Employed","UK","6950","EX34 9SA","40000","Own","0","26381","Paid"
"885195","Bonnici","17","M","1","Self Employed","UK","1070","EX34 9SL","49500","Mortgage","1","42585","Paid"
"916953","Hady","64","F","40","Self Employed","UK","5680","FK10 4QF","26500","Own","2","6566","Defaulted"
"888578","Jackson","89","M","47","Unemployed","UK","1870","FK14 7JA","30000","Own","3","11875","Defaulted"
"882299","Kehr","83","F","59","Employed","UK","3450","G44 3HA","35500","Mortgage","1","26539","Defaulted"
"910068","Seddon/price","21","M","4","Self Employed","UK","1550","G84 9QX","32000","Mortgage","0","26127","Defaulted"
"1020780","Austin","80","F","37","Self Employed","UK","2120","GL15 6SF","41500","Mortgage","0","22657","Paid"
"960018","Fox","61","F","9","Employed","UK","130","GL20 5BX","25000","Mortgage","1","10269","Defaulted"
"596114","Suleman","57","M","23","Unemployed","UK","30","GL20 8NY","42000","Mortgage","0","13920","Paid"
"690523","Whitten","64","M","5","Self Employed","UK","5420","GL50 2LL","41000","Mortgage","0","14592","Defaulted"
"927511","Eaton","25","F","5","Self Employed","UK","9310","GL51 0GG","27500","Mortgage","0","5958","Defaulted"
"708056","Maunder","89","M","71","Employed","UK","3270","GL54 1JU","25000","Own","0","21370","Paid"
"781188","Cossey","84","M","22","Self Employed","UK","9900","GL56 0TH","44000","Mortgage","1","21907","Defaulted"
"702808","Black","43","F","18","Self Employed","UK","8490","GL9 1AQ","33000","Mortgage","0","2158","Defaulted"
"625376","Sellwood","22","M","5","Unemployed","UK","2200","GU1 2QH","52500","Own","3","47835","Paid"
"1034281","Price","46","M","23","Self Employed","UK","0","GU15 1RJ","43500","Own","0","23021","Paid"
"802623","Bunce","71","F","37","Employed","UK","5700","GU2 7SN","36000","Mortgage","0","9637","Paid"
"1102460","Grimes","37","M","5","Employed","UK","6650","GU28 0LA","46500","Own","3","33842","Paid"
"952096","Stephen","81","M","22","Unemployed","UK","140","GU51 4SN","14500","Own","0","13391","Paid"
"1049582","Cawrey","69","F","10","Unemployed","UK","7370","GU6 8PD","45000","Own","0","19960","Paid"
"673338","Singh","28","F","4","Employed","UK","8660","GU7 2DU","13000","Own","1","8651","Defaulted"
"1089412","Dallas","25","F","6","Unemployed","UK","570","GU7 2RJ","40000","Mortgage","0","10403","Paid"
"589806","Cracknell","70","F","48","Employed","UK","4190","HA5 2BG","48000","Mortgage","2","27908","Defaulted"
"1062832","Kozik","25","F","1","Employed","UK","450","HD8 0TG","21500","Own","3","16330","Defaulted"
"978169","Gottshall","65","F","32","Self Employed","UK","2580","HG4 4HY","35000","Mortgage","2","19045","Defaulted"
"1012563","Squire","24","M","1","Unemployed","UK","110","HP14 4PW","38500","Own","1","36221","Paid"
"964981","Chapman","41","M","8","Unemployed","UK","300","HP16 0PQ","17500","Own","1","5686","Paid"
"708404","Melling","40","M","19","Self Employed","UK","1860","HP4 1JP","38000","Own","0","37832","Paid"
"898906","Evans","55","M","27","Self Employed","UK","3290","HP6 6RH","51500","Own","0","47067","Paid"
"759339","Lennox","17","M","1","Self Employed","UK","4040","HR1 4DX","51500","Own","0","13477","Paid"
"651222","Hunt","38","M","18","Self Employed","UK","4730","HR8 1AR","54500","Mortgage","1","15053","Defaulted"
"768763","Bone","67","F","49","Self Employed","UK","7350","HU11 4AH","39000","Own","0","24718","Paid"
"565540","Birchmore","18","M","1","Self Employed","UK","1450","HU13 0HY","40000","Own","0","2428","Paid"
"621349","Vine","58","F","3","Unemployed","UK","1490","IG9 5SQ","35000","Rent","0","23890","Defaulted"
"623073","Quinney","49","M","22","Self Employed","UK","5150","IM1 3LU","37000","Mortgage","0","32243","Paid"
"845019","Myers","64","M","47","Employed","UK","10","IM4 3AZ","46000","Rent","1","19792","Paid"
"990910","Malick","52","F","14","Employed","UK","4840","IM4 7PY","32000","Own","2","3358","Paid"
"830367","Gray","33","M","2","Self Employed","UK","8390","IM7 4EN","25500","Own","2","22685","Paid"
"980041","Dawe","38","M","4","Self Employed","UK","1010","IM8 1NF","21000","Own","0","19366","Defaulted"
"858184","Rowe","55","F","21","Self Employed","UK","480","IM9 4AG","30000","Own","0","6515","Paid"
"1054563","Sang","75","M","25","Unemployed","UK","7740","IM9 6LR","32000","Own","0","9551","Defaulted"
"656194","Akram","53","F","18","Self Employed","UK","50","IM9 6NE","32000","Own","0","17547","Paid"
"1082094","Farrell","50","M","22","Employed","UK","940","IP10 0JU","54500","Mortgage","1","15719","Paid"
"579152","Thomas","75","M","46","Unemployed","UK","4970","IP11 7JH","23500","Mortgage","0","10320","Paid"
"1028402","Maynard","43","F","7","Unemployed","UK","9430","IP18 6JQ","27000","Own","0","9393","Defaulted"
"643062","Watson","17","M","1","Employed","UK","0","IP28 8DA","54500","Mortgage","0","38853","Defaulted"
"592495","Cash","59","M","4","Unemployed","UK","1210","IP33 3AQ","35500","Own","0","29639","Paid"
"1073738","Yeh","89","M","5","Self Employed","UK","1180","IV1 3XH","41000","Own","1","34693","Paid"
"723904","Badcock","40","M","3","Unemployed","UK","10","KA2 0HE","36000","Own","2","9543","Defaulted"
"743744","Cahnemeyer","81","F","57","Self Employed","UK","2020","KA23 9LH","33500","Mortgage","0","15408","Paid"
"788846","Fleckney","36","M","17","Employed","UK","0","KT10 0ND","6500","Own","0","3069","Paid"
"1021026","Voss","26","M","8","Self Employed","UK","410","KT20 5NB","50500","Own","0","240","Paid"
"580711","Liley","76","M","52","Employed","UK","310","KT9 1AX","49000","Own","3","18115","Paid"
"1026994","Rubley","76","F","59","Self Employed","UK","5160","KY12 0JA","10000","Own","1","7829","Paid"
"747589","Ornston","29","F","4","Self Employed","UK","2180","L17 6BT","42000","Mortgage","0","35945","Paid"
"730146","Matthews","29","M","6","Unemployed","UK","3980","L18 3LW","44000","Own","2","35891","Defaulted"
"827291","Kaur","50","M","1","Self Employed","UK","3760","L38 1QD","10000","Own","2","4063","Defaulted"
"983156","Zahid","85","M","50","Self Employed","UK","9580","LA23 1JA","37500","Own","0","27079","Paid"
"1020590","Simpson","42","M","19","Self Employed","UK","9260","LD3 0UG","180000","Own","0","17846","Paid"
"813778","Jackson","78","M","48","Self Employed","UK","2170","LE10 1LB","45000","Own","1","13887","Paid"
"903090","Carlson","46","M","9","Self Employed","UK","4470","LE2 3LG","9000","Mortgage","0","2508","Paid"
